X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.198000e+00,2.000000e-03
128,3.20e-02,-8.00e-03,-6.00e+00,
129,0.00e+00,-4.80e-02,-4.00e+00,
130,3.20e-02,-4.80e-02,-6.00e+00,
131,0.00e+00,0.00e+00,-2.00e+00,
132,-8.00e-03,-2.40e-02,-4.00e+00,
133,4.00e-02,-5.60e-02,0.00e+00,
134,2.40e-02,-2.40e-02,0.00e+00,
135,-8.00e-03,-6.40e-02,-4.00e+00,
136,2.40e-02,-3.20e-02,-2.00e+00,
137,-1.60e-02,-6.40e-02,2.00e+00,
138,2.40e-02,-3.20e-02,-2.00e+00,
139,-2.40e-02,-6.40e-02,2.00e+00,
140,-1.60e-02,-6.40e-02,0.00e+00,
141,1.60e-02,-3.20e-02,4.00e+00,
142,8.00e-03,-7.20e-02,4.00e+00,
143,-3.20e-02,-3.20e-02,0.00e+00,
144,8.00e-03,-7.20e-02,2.00e+00,
145,-3.20e-02,-4.00e-02,8.00e+00,
146,-3.20e-02,-4.00e-02,6.00e+00,
147,1.60e-02,-8.80e-02,8.00e+00,
148,-4.00e-02,-8.00e-02,6.00e+00,
149,0.00e+00,-4.00e-02,1.00e+01,
150,0.00e+00,-4.00e-02,6.00e+00,
151,-4.00e-02,-8.80e-02,1.00e+01,
152,-5.60e-02,-8.80e-02,8.00e+00,
153,1.60e-02,-4.80e-02,1.00e+01,
154,-1.60e-02,-4.80e-02,8.00e+00,
155,-4.80e-02,-8.80e-02,1.20e+01,
156,-4.80e-02,-4.80e-02,1.20e+01,
157,-1.60e-02,-8.80e-02,1.00e+01,
158,-1.60e-02,-4.80e-02,1.20e+01,
159,-4.80e-02,-8.80e-02,1.00e+01,
160,-5.60e-02,-4.80e-02,1.00e+01,
161,-1.60e-02,-9.60e-02,1.40e+01,
162,-6.40e-02,-4.00e-02,1.00e+01,
163,-1.60e-02,-9.60e-02,1.40e+01,
164,-2.40e-02,-8.80e-02,1.40e+01,
165,-6.40e-02,-4.00e-02,1.20e+01,
166,-2.40e-02,-8.80e-02,1.40e+01,
167,-5.60e-02,-4.80e-02,1.20e+01,
168,-2.40e-02,-4.80e-02,1.40e+01,
169,-7.20e-02,-8.80e-02,1.20e+01,
170,-2.40e-02,-4.80e-02,1.40e+01,
171,-7.20e-02,-8.80e-02,1.20e+01,
172,-3.20e-02,-9.60e-02,1.40e+01,
173,-8.00e-02,-4.00e-02,1.20e+01,
174,-3.20e-02,-4.00e-02,1.40e+01,
175,-7.20e-02,-7.20e-02,1.20e+01,
176,-3.20e-02,-7.20e-02,1.40e+01,
177,-7.20e-02,-3.20e-02,1.20e+01,
178,-3.20e-02,-7.20e-02,1.40e+01,
179,-8.00e-02,-2.40e-02,1.20e+01,
180,-8.00e-02,-6.40e-02,1.40e+01,
181,-3.20e-02,-2.40e-02,1.00e+01,
182,-3.20e-02,-2.40e-02,1.40e+01,
183,-8.00e-02,-6.40e-02,1.00e+01,
184,-7.20e-02,-5.60e-02,1.00e+01,
185,-3.20e-02,-8.00e-03,1.20e+01,
186,-7.20e-02,-4.80e-02,1.20e+01,
187,-3.20e-02,0.00e+00,1.00e+01,
188,-8.00e-02,-4.80e-02,1.20e+01,
189,-3.20e-02,0.00e+00,8.00e+00,
190,-8.00e-02,-3.20e-02,1.00e+01,
191,-3.20e-02,0.00e+00,8.00e+00,
192,-8.00e-02,8.00e-03,1.00e+01,
193,-4.00e-02,-2.40e-02,6.00e+00,
194,-7.20e-02,1.60e-02,6.00e+00,
195,-3.20e-02,-2.40e-02,1.00e+01,
196,-3.20e-02,-1.60e-02,8.00e+00,
197,-8.00e-02,2.40e-02,2.00e+00,
198,-3.20e-02,-8.00e-03,4.00e+00,
199,-7.20e-02,2.40e-02,8.00e+00,
200,-7.20e-02,0.00e+00,4.00e+00,
201,-3.20e-02,4.00e-02,0.00e+00,
202,-8.00e-02,0.00e+00,0.00e+00,
203,-1.60e-02,4.80e-02,4.00e+00,
204,-2.40e-02,0.00e+00,2.00e+00,
205,-8.00e-02,5.60e-02,-2.00e+00,
206,-5.60e-02,2.40e-02,2.00e+00,
207,0.00e+00,6.40e-02,-2.00e+00,
